spouts,max_spout,spout_wait,spliters,counters,netty_min_wait,throughput
3,1,100,6,6,1000,278.94
3,1,100,6,12,10,285.56
3,1,100,6,12,100,269
3,1,100,6,12,1000,302.5
3,2,1,1,1,10,7951
3,2,1,1,1,100,7867.2
3,2,1,1,1,1000,7472.9
3,2,1,1,3,10,9406.9
3,2,1,1,3,100,8855.3
3,2,1,1,3,1000,9193.6
3,2,1,1,6,10,8458.3
3,2,1,1,6,100,9352.1
3,2,1,1,6,1000,9002.4
3,2,1,1,12,10,8390.6
3,2,1,1,12,100,8658
3,2,1,1,12,1000,8600.6
3,2,1,2,1,10,9388.9
3,2,1,2,1,100,9488.2
3,2,1,2,1,1000,9341.8
3,2,1,2,3,10,9388.1
3,2,1,2,3,100,9438.4
3,2,1,2,3,1000,9574.2
3,2,1,2,6,10,9114.4
3,2,1,2,6,100,9043.4
3,2,1,2,6,1000,8878
3,2,1,2,12,10,8528.5
3,2,1,2,12,100,8652.8
3,2,1,2,12,1000,8641.8
3,2,1,3,1,10,10547
3,2,1,3,1,100,10890
3,2,1,3,1,1000,10849
3,2,1,3,3,10,10600
3,2,1,3,3,100,10301
3,2,1,3,3,1000,10364
3,2,1,3,6,10,9803.6
3,2,1,3,6,100,9768.2
3,2,1,3,6,1000,9996.9
3,2,1,3,12,10,9112.6
3,2,1,3,12,100,9034.7
3,2,1,3,12,1000,8884.8
3,2,1,6,1,10,10347
3,2,1,6,1,100,10361
3,2,1,6,1,1000,10557
3,2,1,6,3,10,10257
3,2,1,6,3,100,10280
3,2,1,6,3,1000,10393
3,2,1,6,6,10,9655.8
3,2,1,6,6,100,9576.1
3,2,1,6,6,1000,9745.4
3,2,1,6,12,10,8745.1
3,2,1,6,12,100,9400.8
3,2,1,6,12,1000,9331.5
3,2,2,1,1,10,8042.7
3,2,2,1,1,100,7724.9
3,2,2,1,1,1000,7700.5
3,2,2,1,3,10,9023.1
3,2,2,1,3,100,9193.4
3,2,2,1,3,1000,8929.1
3,2,2,1,6,10,8675.5
3,2,2,1,6,100,8830.3
3,2,2,1,6,1000,8499.1
3,2,2,1,12,10,8446.1
3,2,2,1,12,100,8278.9
3,2,2,1,12,1000,8168.4
3,2,2,2,1,10,8687.5
3,2,2,2,1,100,8526.4
3,2,2,2,1,1000,9192.9
3,2,2,2,3,10,9232.9
3,2,2,2,3,100,9294.1
3,2,2,2,3,1000,9183.6
3,2,2,2,6,10,8574.2
3,2,2,2,6,100,8973.4
3,2,2,2,6,1000,8936.2
3,2,2,2,12,10,8662.8
3,2,2,2,12,100,8351.8
3,2,2,2,12,1000,8814.8
3,2,2,3,1,10,10023
3,2,2,3,1,100,9853.1
3,2,2,3,1,1000,10198
3,2,2,3,3,10,10024
3,2,2,3,3,100,10172
3,2,2,3,3,1000,10325
3,2,2,3,6,10,9678.6
3,2,2,3,6,100,9706.9
3,2,2,3,6,1000,9568.4
3,2,2,3,12,10,9100.4
3,2,2,3,12,100,8718.1
3,2,2,3,12,1000,9138.8
3,2,2,6,1,10,9639.5
3,2,2,6,1,100,9704
3,2,2,6,1,1000,9234.4
3,2,2,6,3,10,9807.7
3,2,2,6,3,100,10118
3,2,2,6,3,1000,9661.5
3,2,2,6,6,10,9652.4
3,2,2,6,6,100,9509.9
3,2,2,6,6,1000,8857.5
3,2,2,6,12,10,9239.1
3,2,2,6,12,100,9316.8
3,2,2,6,12,1000,8996.9
3,2,3,1,1,10,7575.9
3,2,3,1,1,100,7462.9
3,2,3,1,1,1000,7403.9
3,2,3,1,3,10,8579.8
3,2,3,1,3,100,8643.5
3,2,3,1,3,1000,7828.4
3,2,3,1,6,10,8296.9
3,2,3,1,6,100,8341.2
3,2,3,1,6,1000,8349.3
3,2,3,1,12,10,7979.2
3,2,3,1,12,100,8144.1
3,2,3,1,12,1000,7739.5
3,2,3,2,1,10,8493.1
3,2,3,2,1,100,8265.2
3,2,3,2,1,1000,8095
3,2,3,2,3,10,8817.4
3,2,3,2,3,100,8955.7
3,2,3,2,3,1000,8681.6
3,2,3,2,6,10,8331.9
3,2,3,2,6,100,8219.9
3,2,3,2,6,1000,8357.8
3,2,3,2,12,10,8183.4
3,2,3,2,12,100,8363.9
3,2,3,2,12,1000,7882.8
3,2,3,3,1,10,9097.2
3,2,3,3,1,100,8847.9
3,2,3,3,1,1000,9590.8
3,2,3,3,3,10,9561.8
3,2,3,3,3,100,9373.5
3,2,3,3,3,1000,9253.8
3,2,3,3,6,10,8558.1
3,2,3,3,6,100,9171.4
3,2,3,3,6,1000,9370.8
3,2,3,3,12,10,8880.7
3,2,3,3,12,100,8837.2
3,2,3,3,12,1000,8679.2
3,2,3,6,1,10,8850.1
3,2,3,6,1,100,8813.3
3,2,3,6,1,1000,9035.8
3,2,3,6,3,10,9458
3,2,3,6,3,100,9121.1
3,2,3,6,3,1000,9191.1
3,2,3,6,6,10,8649.6
3,2,3,6,6,100,8707.1
3,2,3,6,6,1000,9288.6
3,2,3,6,12,10,8141.4
3,2,3,6,12,100,8555.1
3,2,3,6,12,1000,8286.7
3,2,10,1,1,10,5121.2
3,2,10,1,1,100,5066.5
3,2,10,1,1,1000,4933.6
3,2,10,1,3,10,5401.2
3,2,10,1,3,100,5444.2
3,2,10,1,3,1000,5256.1
3,2,10,1,6,10,5406.8
3,2,10,1,6,100,5418.5
3,2,10,1,6,1000,5407.1
3,2,10,1,12,10,5277.8
3,2,10,1,12,100,5336.5
3,2,10,1,12,1000,5195.1
3,2,10,2,1,10,5082.9
3,2,10,2,1,100,5070.1
3,2,10,2,1,1000,5091.5
3,2,10,2,3,10,5337
3,2,10,2,3,100,5128.5
3,2,10,2,3,1000,5230.4
3,2,10,2,6,10,5303.8
3,2,10,2,6,100,5393.1
3,2,10,2,6,1000,5316.3
3,2,10,2,12,10,4922.1
3,2,10,2,12,100,5440.6
3,2,10,2,12,1000,5344.5
3,2,10,3,1,10,5109.6
3,2,10,3,1,100,5168.1
3,2,10,3,1,1000,5059.9
3,2,10,3,3,10,5200.7
3,2,10,3,3,100,5404.4
3,2,10,3,3,1000,5160.1
3,2,10,3,6,10,5341.9
3,2,10,3,6,100,5359.2
3,2,10,3,6,1000,5410.1
3,2,10,3,12,10,4625.5
3,2,10,3,12,100,5285.6
3,2,10,3,12,1000,4736.2
3,2,10,6,1,10,5071.8
3,2,10,6,1,100,4770.8
3,2,10,6,1,1000,4918
3,2,10,6,3,10,5368.9
3,2,10,6,3,100,5282.3
3,2,10,6,3,1000,5440.3
3,2,10,6,6,10,5319.2
3,2,10,6,6,100,5372.1
3,2,10,6,6,1000,5208.4
3,2,10,6,12,10,5069.1
3,2,10,6,12,100,5369.9
3,2,10,6,12,1000,5127.2
3,2,100,1,1,10,557.71
3,2,100,1,1,100,555.71
3,2,100,1,1,1000,568.35
3,2,100,1,3,10,558.81
3,2,100,1,3,100,595.41
3,2,100,1,3,1000,574.65
3,2,100,1,6,10,596.29
3,2,100,1,6,100,543.31
3,2,100,1,6,1000,572.88
3,2,100,1,12,10,583.62
3,2,100,1,12,100,557.41
3,2,100,1,12,1000,555.65
3,2,100,2,1,10,523.24
3,2,100,2,1,100,545.18
3,2,100,2,1,1000,573.41
3,2,100,2,3,10,567.19
3,2,100,2,3,100,552.88
3,2,100,2,3,1000,549.71
3,2,100,2,6,10,577.44
3,2,100,2,6,100,596.35
3,2,100,2,6,1000,570
3,2,100,2,12,10,535.94
3,2,100,2,12,100,563.71
3,2,100,2,12,1000,551.82
3,2,100,3,1,10,559.06
3,2,100,3,1,100,549.81
3,2,100,3,1,1000,584.12
3,2,100,3,3,10,568.06
3,2,100,3,3,100,596.94
3,2,100,3,3,1000,535.88
3,2,100,3,6,10,542.65
3,2,100,3,6,100,540.81
3,2,100,3,6,1000,560.44
3,2,100,3,12,10,541
3,2,100,3,12,100,559.88
3,2,100,3,12,1000,567.5
3,2,100,6,1,10,551.47
3,2,100,6,1,100,558
3,2,100,6,1,1000,545.31
3,2,100,6,3,10,533.56
3,2,100,6,3,100,549.35
3,2,100,6,3,1000,565
3,2,100,6,6,10,524.06
3,2,100,6,6,100,544.94
3,2,100,6,6,1000,583.38
3,2,100,6,12,10,542.53
3,2,100,6,12,100,552.06
3,2,100,6,12,1000,584
3,10,1,1,1,10,7892.8
3,10,1,1,1,100,8022.4
3,10,1,1,1,1000,7526.9
3,10,1,1,3,10,13177
3,10,1,1,3,100,12556
3,10,1,1,3,1000,12852
3,10,1,1,6,10,14515
3,10,1,1,6,100,14193
3,10,1,1,6,1000,14692
3,10,1,1,12,10,13264
3,10,1,1,12,100,14043
3,10,1,1,12,1000,14403
3,10,1,2,1,10,9385.9
3,10,1,2,1,100,8524.6
3,10,1,2,1,1000,8872.8
3,10,1,2,3,10,14063
3,10,1,2,3,100,14196
3,10,1,2,3,1000,14441
3,10,1,2,6,10,15069
3,10,1,2,6,100,15178
3,10,1,2,6,1000,15053
3,10,1,2,12,10,14161
3,10,1,2,12,100,14701
3,10,1,2,12,1000,15122
3,10,1,3,1,10,9219.1
3,10,1,3,1,100,8941.8
3,10,1,3,1,1000,9094.8
3,10,1,3,3,10,15905
3,10,1,3,3,100,15676
3,10,1,3,3,1000,16256
3,10,1,3,6,10,17252
3,10,1,3,6,100,17216
3,10,1,3,6,1000,17469
3,10,1,3,12,10,16592
3,10,1,3,12,100,16762
3,10,1,3,12,1000,16782
3,10,1,6,1,10,9197.8
3,10,1,6,1,100,9402.1
3,10,1,6,1,1000,8703.1
3,10,1,6,3,10,14716
3,10,1,6,3,100,15514
3,10,1,6,3,1000,15261
3,10,1,6,6,10,16831
3,10,1,6,6,100,17105
3,10,1,6,6,1000,17355
3,10,1,6,12,10,16202
3,10,1,6,12,100,16265
3,10,1,6,12,1000,16052
3,10,2,1,1,10,8392.6
3,10,2,1,1,100,8253.4
3,10,2,1,1,1000,8154.2
3,10,2,1,3,10,13647
3,10,2,1,3,100,13399
3,10,2,1,3,1000,12746
3,10,2,1,6,10,14705
3,10,2,1,6,100,15174
3,10,2,1,6,1000,15381
3,10,2,1,12,10,14261
3,10,2,1,12,100,13529
3,10,2,1,12,1000,15218
3,10,2,2,1,10,9106.2
3,10,2,2,1,100,9260
3,10,2,2,1,1000,9176.9
3,10,2,2,3,10,15242
3,10,2,2,3,100,15201
3,10,2,2,3,1000,15291
3,10,2,2,6,10,15221
3,10,2,2,6,100,15714
3,10,2,2,6,1000,15990
3,10,2,2,12,10,14325
3,10,2,2,12,100,15113
3,10,2,2,12,1000,14450
3,10,2,3,1,10,9694.6
3,10,2,3,1,100,9919.1
3,10,2,3,1,1000,9198.6
3,10,2,3,3,10,16736
3,10,2,3,3,100,17217
3,10,2,3,3,1000,17469
3,10,2,3,6,10,17954
3,10,2,3,6,100,18617
3,10,2,3,6,1000,18188
3,10,2,3,12,10,17671
3,10,2,3,12,100,17137
3,10,2,3,12,1000,17284
3,10,2,6,1,10,9453.9
3,10,2,6,1,100,9966
3,10,2,6,1,1000,9291.5
3,10,2,6,3,10,15116
3,10,2,6,3,100,16122
3,10,2,6,3,1000,16857
3,10,2,6,6,10,17747
3,10,2,6,6,100,17916
3,10,2,6,6,1000,17953
3,10,2,6,12,10,16905
3,10,2,6,12,100,16789
3,10,2,6,12,1000,16422
3,10,3,1,1,10,7851.5
3,10,3,1,1,100,8032.4
3,10,3,1,1,1000,8405.8
3,10,3,1,3,10,13705
3,10,3,1,3,100,13437
3,10,3,1,3,1000,14078
3,10,3,1,6,10,14340
3,10,3,1,6,100,15527
3,10,3,1,6,1000,15944
3,10,3,1,12,10,14544
3,10,3,1,12,100,14661
3,10,3,1,12,1000,14482
3,10,3,2,1,10,9736.4
3,10,3,2,1,100,9195.7
3,10,3,2,1,1000,9327.8
3,10,3,2,3,10,16123
3,10,3,2,3,100,16343
3,10,3,2,3,1000,15814
3,10,3,2,6,10,16046
3,10,3,2,6,100,15582
3,10,3,2,6,1000,16603
3,10,3,2,12,10,15746
3,10,3,2,12,100,15903
3,10,3,2,12,1000,15688
3,10,3,3,1,10,10279
3,10,3,3,1,100,10457
3,10,3,3,1,1000,10332
3,10,3,3,3,10,18356
3,10,3,3,3,100,18397
3,10,3,3,3,1000,17960
3,10,3,3,6,10,19542
3,10,3,3,6,100,19190
3,10,3,3,6,1000,19597
3,10,3,3,12,10,18199
3,10,3,3,12,100,17866
3,10,3,3,12,1000,18545
3,10,3,6,1,10,10253
3,10,3,6,1,100,10314
3,10,3,6,1,1000,9626.9
3,10,3,6,3,10,17771
3,10,3,6,3,100,16992
3,10,3,6,3,1000,17324
3,10,3,6,6,10,19217
3,10,3,6,6,100,18337
3,10,3,6,6,1000,18976
3,10,3,6,12,10,17814
3,10,3,6,12,100,17726
3,10,3,6,12,1000,17176
3,10,10,1,1,10,8880.3
3,10,10,1,1,100,8434.9
3,10,10,1,1,1000,8537.5
3,10,10,1,3,10,14137
3,10,10,1,3,100,13729
3,10,10,1,3,1000,14220
3,10,10,1,6,10,14349
3,10,10,1,6,100,14167
3,10,10,1,6,1000,15100
3,10,10,1,12,10,14178
3,10,10,1,12,100,14364
3,10,10,1,12,1000,14822
3,10,10,2,1,10,9781.2
3,10,10,2,1,100,9911.5
3,10,10,2,1,1000,9512.4
3,10,10,2,3,10,16637
3,10,10,2,3,100,16561
3,10,10,2,3,1000,15977
3,10,10,2,6,10,17298
3,10,10,2,6,100,17413
3,10,10,2,6,1000,17321
3,10,10,2,12,10,16022
3,10,10,2,12,100,16792
3,10,10,2,12,1000,16174
3,10,10,3,1,10,10133
3,10,10,3,1,100,9353.6
3,10,10,3,1,1000,9982.4
3,10,10,3,3,10,16954
3,10,10,3,3,100,16589
3,10,10,3,3,1000,16532
3,10,10,3,6,10,17831
3,10,10,3,6,100,17720
3,10,10,3,6,1000,17778
3,10,10,3,12,10,16802
3,10,10,3,12,100,16150
3,10,10,3,12,1000,17148
3,10,10,6,1,10,10376
3,10,10,6,1,100,10539
3,10,10,6,1,1000,10199
3,10,10,6,3,10,16119
3,10,10,6,3,100,16409
3,10,10,6,3,1000,16524
3,10,10,6,6,10,17804
3,10,10,6,6,100,17655
3,10,10,6,6,1000,17980
3,10,10,6,12,10,16572
3,10,10,6,12,100,16916
3,10,10,6,12,1000,17056
3,10,100,1,1,10,2827.6
3,10,100,1,1,100,2715.9
3,10,100,1,1,1000,2872
3,10,100,1,3,10,2795.4
3,10,100,1,3,100,2777.6
3,10,100,1,3,1000,2782.5
3,10,100,1,6,10,2834.6
3,10,100,1,6,100,2811
3,10,100,1,6,1000,2687.9
3,10,100,1,12,10,2730.8
3,10,100,1,12,100,2720.1
3,10,100,1,12,1000,2753.8
3,10,100,2,1,10,2696.4
3,10,100,2,1,100,2845.3
3,10,100,2,1,1000,2688.7
3,10,100,2,3,10,2811.2
3,10,100,2,3,100,2734
3,10,100,2,3,1000,2822.9
3,10,100,2,6,10,2737.8
3,10,100,2,6,100,2835.9
3,10,100,2,6,1000,2707.8
3,10,100,2,12,10,2675.2
3,10,100,2,12,100,2687.2
3,10,100,2,12,1000,2690.1
3,10,100,3,1,10,2637.8
3,10,100,3,1,100,2703.5
3,10,100,3,1,1000,2790.7
3,10,100,3,3,10,2794.5
3,10,100,3,3,100,2744.4
3,10,100,3,3,1000,2658.8
3,10,100,3,6,10,2840.9
3,10,100,3,6,100,2885.6
3,10,100,3,6,1000,2854.1
3,10,100,3,12,10,2811.1
3,10,100,3,12,100,2848.4
3,10,100,3,12,1000,2819.1
3,10,100,6,1,10,2738.7
3,10,100,6,1,100,2870.2
3,10,100,6,1,1000,2845.5
3,10,100,6,3,10,2664.8
3,10,100,6,3,100,2658.9
3,10,100,6,3,1000,2762.1
3,10,100,6,6,10,2793.8
3,10,100,6,6,100,2787.4
3,10,100,6,6,1000,2754.4
3,10,100,6,12,10,2783.2
3,10,100,6,12,100,2770.3
3,10,100,6,12,1000,2797.8
3,100,1,1,1,10,8119.6
3,100,1,1,1,100,8096.3
3,100,1,1,1,1000,7827.4
3,100,1,1,3,10,11500
3,100,1,1,3,100,12261
3,100,1,1,3,1000,12532
3,100,1,1,6,10,12248
3,100,1,1,6,100,11572
3,100,1,1,6,1000,12075
3,100,1,1,12,10,12424
3,100,1,1,12,100,12714
3,100,1,1,12,1000,12330
3,100,1,2,1,10,8080.2
3,100,1,2,1,100,8113.7
3,100,1,2,1,1000,8285.1
3,100,1,2,3,10,12340
3,100,1,2,3,100,12189
3,100,1,2,3,1000,11894
3,100,1,2,6,10,14093
3,100,1,2,6,100,14272
3,100,1,2,6,1000,14528
3,100,1,2,12,10,15175
3,100,1,2,12,100,16080
3,100,1,2,12,1000,16079
3,100,1,3,1,10,8557.7
3,100,1,3,1,100,8305.3
3,100,1,3,1,1000,8278.6
3,100,1,3,3,10,13458
3,100,1,3,3,100,12925
3,100,1,3,3,1000,13841
3,100,1,3,6,10,15006
3,100,1,3,6,100,15000
3,100,1,3,6,1000,15226
3,100,1,3,12,10,18615
3,100,1,3,12,100,18348
3,100,1,3,12,1000,18359
3,100,1,6,1,10,8001.1
3,100,1,6,1,100,8175.4
3,100,1,6,1,1000,8571.9
3,100,1,6,3,10,13250
3,100,1,6,3,100,13632
3,100,1,6,3,1000,13712
3,100,1,6,6,10,15377
3,100,1,6,6,100,15611
3,100,1,6,6,1000,15425
3,100,1,6,12,10,18811
3,100,1,6,12,100,18483
3,100,1,6,12,1000,18977
3,100,2,1,1,10,8422
3,100,2,1,1,100,8511.5
3,100,2,1,1,1000,8289.6
3,100,2,1,3,10,12305
3,100,2,1,3,100,12450
3,100,2,1,3,1000,12397
3,100,2,1,6,10,13188
3,100,2,1,6,100,12358
3,100,2,1,6,1000,13221
3,100,2,1,12,10,13017
3,100,2,1,12,100,13918
3,100,2,1,12,1000,13080
3,100,2,2,1,10,8320.7
3,100,2,2,1,100,8711.8
3,100,2,2,1,1000,8598.7
3,100,2,2,3,10,12976
3,100,2,2,3,100,12939
3,100,2,2,3,1000,13379
3,100,2,2,6,10,14859
3,100,2,2,6,100,13933
3,100,2,2,6,1000,14294
3,100,2,2,12,10,16253
3,100,2,2,12,100,16293
3,100,2,2,12,1000,16400
3,100,2,3,1,10,9133.2
3,100,2,3,1,100,8494.1
3,100,2,3,1,1000,8913.9
3,100,2,3,3,10,14646
3,100,2,3,3,100,14624
3,100,2,3,3,1000,14463
3,100,2,3,6,10,15855
3,100,2,3,6,100,15707
3,100,2,3,6,1000,15727
3,100,2,3,12,10,18633
3,100,2,3,12,100,19129
3,100,2,3,12,1000,17971
3,100,2,6,1,10,9140.9
3,100,2,6,1,100,9302.8
3,100,2,6,1,1000,9067.5
3,100,2,6,3,10,14767
3,100,2,6,3,100,14540
3,100,2,6,3,1000,14295
3,100,2,6,6,10,16179
3,100,2,6,6,100,15886
3,100,2,6,6,1000,16276
3,100,2,6,12,10,19723
3,100,2,6,12,100,18959
3,100,2,6,12,1000,19095
3,100,3,1,1,10,8726.6
3,100,3,1,1,100,8550.3
3,100,3,1,1,1000,8441.9
3,100,3,1,3,10,12756
3,100,3,1,3,100,12871
3,100,3,1,3,1000,13558
3,100,3,1,6,10,13501
3,100,3,1,6,100,12736
3,100,3,1,6,1000,12834
3,100,3,1,12,10,13645
3,100,3,1,12,100,14035
3,100,3,1,12,1000,14535
3,100,3,2,1,10,8978.4
3,100,3,2,1,100,9270
3,100,3,2,1,1000,9497.8
3,100,3,2,3,10,13637
3,100,3,2,3,100,13316
3,100,3,2,3,1000,13541
3,100,3,2,6,10,14832
3,100,3,2,6,100,14523
3,100,3,2,6,1000,15318
3,100,3,2,12,10,16453
3,100,3,2,12,100,16456
3,100,3,2,12,1000,14917
3,100,3,3,1,10,9365.6
3,100,3,3,1,100,9123.4
3,100,3,3,1,1000,9206.4
3,100,3,3,3,10,14329
3,100,3,3,3,100,14584
3,100,3,3,3,1000,14868
3,100,3,3,6,10,16485
3,100,3,3,6,100,16616
3,100,3,3,6,1000,16042
3,100,3,3,12,10,19333
3,100,3,3,12,100,18205
3,100,3,3,12,1000,19350
3,100,3,6,1,10,9239.6
3,100,3,6,1,100,9276.2
3,100,3,6,1,1000,8889.9
3,100,3,6,3,10,15093
3,100,3,6,3,100,15108
3,100,3,6,3,1000,14370
3,100,3,6,6,10,16186
3,100,3,6,6,100,16438
3,100,3,6,6,1000,17263
3,100,3,6,12,10,19718
3,100,3,6,12,100,19318
3,100,3,6,12,1000,19946
3,100,10,1,1,10,8839.5
3,100,10,1,1,100,8888.2
3,100,10,1,1,1000,9216.2
3,100,10,1,3,10,13072
3,100,10,1,3,100,13513
3,100,10,1,3,1000,13233
3,100,10,1,6,10,12968
3,100,10,1,6,100,13436
3,100,10,1,6,1000,13716
3,100,10,1,12,10,14634
3,100,10,1,12,100,14466
3,100,10,1,12,1000,14545
3,100,10,2,1,10,9886.2
3,100,10,2,1,100,9741.1
3,100,10,2,1,1000,9555.4
3,100,10,2,3,10,13937
3,100,10,2,3,100,14526
3,100,10,2,3,1000,14304
3,100,10,2,6,10,15543
3,100,10,2,6,100,15790
3,100,10,2,6,1000,15788
3,100,10,2,12,10,17045
3,100,10,2,12,100,17857
3,100,10,2,12,1000,16600
3,100,10,3,1,10,9954.8
3,100,10,3,1,100,10319
3,100,10,3,1,1000,9738.9
3,100,10,3,3,10,15166
3,100,10,3,3,100,15294
3,100,10,3,3,1000,15304
3,100,10,3,6,10,16086
3,100,10,3,6,100,16701
3,100,10,3,6,1000,16990
3,100,10,3,12,10,19910
3,100,10,3,12,100,20093
3,100,10,3,12,1000,19945
3,100,10,6,1,10,9831.8
3,100,10,6,1,100,9715.5
3,100,10,6,1,1000,9958.3
3,100,10,6,3,10,16084
3,100,10,6,3,100,16041
3,100,10,6,3,1000,16291
3,100,10,6,6,10,17004
3,100,10,6,6,100,17546
3,100,10,6,6,1000,17601
3,100,10,6,12,10,21037
3,100,10,6,12,100,21007
3,100,10,6,12,1000,20998
3,100,100,1,1,10,9061.8
3,100,100,1,1,100,9081.2
3,100,100,1,1,1000,9185.5
3,100,100,1,3,10,12554
3,100,100,1,3,100,12884
3,100,100,1,3,1000,13021
3,100,100,1,6,10,12852
3,100,100,1,6,100,13959
3,100,100,1,6,1000,12740
3,100,100,1,12,10,12987
3,100,100,1,12,100,13383
3,100,100,1,12,1000,13370
3,100,100,2,1,10,8862.2
3,100,100,2,1,100,9226.1
3,100,100,2,1,1000,9977.7
3,100,100,2,3,10,14443
3,100,100,2,3,100,13656
3,100,100,2,3,1000,14497
3,100,100,2,6,10,16066
3,100,100,2,6,100,14197
3,100,100,2,6,1000,15923
3,100,100,2,12,10,18186
3,100,100,2,12,100,18448
3,100,100,2,12,1000,18329
3,100,100,3,1,10,9459.4
3,100,100,3,1,100,9354.9
3,100,100,3,1,1000,9709.3
3,100,100,3,3,10,14292
3,100,100,3,3,100,14293
3,100,100,3,3,1000,14397
3,100,100,3,6,10,16905
3,100,100,3,6,100,17322
3,100,100,3,6,1000,17270
3,100,100,3,12,10,19962
3,100,100,3,12,100,20337
3,100,100,3,12,1000,19353
3,100,100,6,1,10,9999.8
3,100,100,6,1,100,9407.6
3,100,100,6,1,1000,8932.7
3,100,100,6,3,10,15386
3,100,100,6,3,100,15124
3,100,100,6,3,1000,14969
3,100,100,6,6,10,16331
3,100,100,6,6,100,17336
3,100,100,6,6,1000,16539
3,100,100,6,12,10,20708
3,100,100,6,12,100,19619
3,100,100,6,12,1000,19998
3,1000,1,1,1,10,4672.5
3,1000,1,1,1,100,4128.2
3,1000,1,1,1,1000,4134.1
3,1000,1,1,3,10,16867
3,1000,1,1,3,100,18036
3,1000,1,1,3,1000,18501
3,1000,1,1,6,10,16384
3,1000,1,1,6,100,16049
3,1000,1,1,6,1000,17380
3,1000,1,1,12,10,17926
3,1000,1,1,12,100,16708
3,1000,1,1,12,1000,18105
3,1000,1,2,1,10,4003
3,1000,1,2,1,100,4024.4
3,1000,1,2,1,1000,4185.7
3,1000,1,2,3,10,14152
3,1000,1,2,3,100,13709
3,1000,1,2,3,1000,12534
3,1000,1,2,6,10,20644
3,1000,1,2,6,100,21944
3,1000,1,2,6,1000,19997
3,1000,1,2,12,10,27248
3,1000,1,2,12,100,27725
3,1000,1,2,12,1000,27203
3,1000,1,3,1,10,3322.6
3,1000,1,3,1,100,3330.5
3,1000,1,3,1,1000,3622.7
3,1000,1,3,3,10,15995
3,1000,1,3,3,100,9823.9
3,1000,1,3,3,1000,19418
3,1000,1,3,6,10,24275
3,1000,1,3,6,100,26119
3,1000,1,3,6,1000,23623
3,1000,1,3,12,10,27863
3,1000,1,3,12,100,24155
3,1000,1,3,12,1000,23499
3,1000,1,6,1,10,2757.2
3,1000,1,6,1,100,2858.8
3,1000,1,6,1,1000,2715
3,1000,1,6,3,10,17928
3,1000,1,6,3,100,16896
3,1000,1,6,3,1000,16539
3,1000,1,6,6,10,26355
3,1000,1,6,6,100,27893
3,1000,1,6,6,1000,27557
3,1000,1,6,12,10,32363
3,1000,1,6,12,100,21353
3,1000,1,6,12,1000,31277
3,1000,2,1,1,10,4152.2
3,1000,2,1,1,100,4535
3,1000,2,1,1,1000,4007.2
3,1000,2,1,3,10,19158
3,1000,2,1,3,100,18042
3,1000,2,1,3,1000,18347
3,1000,2,1,6,10,16396
3,1000,2,1,6,100,17621
3,1000,2,1,6,1000,18798
3,1000,2,1,12,10,19062
3,1000,2,1,12,100,20939
3,1000,2,1,12,1000,16866
3,1000,2,2,1,10,4076.8
3,1000,2,2,1,100,3947.6
3,1000,2,2,1,1000,4168.3
3,1000,2,2,3,10,18294
3,1000,2,2,3,100,15730
3,1000,2,2,3,1000,14609
3,1000,2,2,6,10,22851
3,1000,2,2,6,100,20861
3,1000,2,2,6,1000,21641
3,1000,2,2,12,10,28472
3,1000,2,2,12,100,27178
3,1000,2,2,12,1000,29392
3,1000,2,3,1,10,3625.2
3,1000,2,3,1,100,3384.7
3,1000,2,3,1,1000,3481.2
3,1000,2,3,3,10,18106
3,1000,2,3,3,100,17235
3,1000,2,3,3,1000,18842
3,1000,2,3,6,10,23567
3,1000,2,3,6,100,26438
3,1000,2,3,6,1000,24733
3,1000,2,3,12,10,26130
3,1000,2,3,12,100,24009
3,1000,2,3,12,1000,28318
3,1000,2,6,1,10,2839.4
3,1000,2,6,1,100,2877.5
3,1000,2,6,1,1000,3108.6
3,1000,2,6,3,10,19381
3,1000,2,6,3,100,18689
3,1000,2,6,3,1000,17459
3,1000,2,6,6,10,25300
3,1000,2,6,6,100,25884
3,1000,2,6,6,1000,25029
3,1000,2,6,12,10,29900
3,1000,2,6,12,100,32836
3,1000,2,6,12,1000,27758
3,1000,3,1,1,10,4860.2
3,1000,3,1,1,100,4985.2
3,1000,3,1,1,1000,4392.4
3,1000,3,1,3,10,16985
3,1000,3,1,3,100,17857
3,1000,3,1,3,1000,19472
3,1000,3,1,6,10,19328
3,1000,3,1,6,100,17930
3,1000,3,1,6,1000,17060
3,1000,3,1,12,10,20538
3,1000,3,1,12,100,18165
3,1000,3,1,12,1000,19619
3,1000,3,2,1,10,4272.9
3,1000,3,2,1,100,4209
3,1000,3,2,1,1000,4347.9
3,1000,3,2,3,10,14583
3,1000,3,2,3,100,16991
3,1000,3,2,3,1000,17338
3,1000,3,2,6,10,24206
3,1000,3,2,6,100,23193
3,1000,3,2,6,1000,21422
3,1000,3,2,12,10,27020
3,1000,3,2,12,100,29596
3,1000,3,2,12,1000,31031
3,1000,3,3,1,10,3557.9
3,1000,3,3,1,100,3601.9
3,1000,3,3,1,1000,3575.8
3,1000,3,3,3,10,15658
3,1000,3,3,3,100,20717
3,1000,3,3,3,1000,14698
3,1000,3,3,6,10,27409
3,1000,3,3,6,100,26698
3,1000,3,3,6,1000,25482
3,1000,3,3,12,10,30469
3,1000,3,3,12,100,30615
