spouts,max_spout,sorters,emit_freq,chunk_size,message_size,throughput
3.000,10.000,2.000,300.000,10000000.000,100000.000,4364.8
3.000,10.000,3.000,1.000,100000.000,1000.000,15712
3.000,10.000,3.000,1.000,100000.000,10000.000,15610
3.000,10.000,3.000,1.000,100000.000,100000.000,15779
3.000,10.000,3.000,1.000,1000000.000,1000.000,16078
3.000,10.000,3.000,1.000,1000000.000,10000.000,14835
3.000,10.000,3.000,1.000,1000000.000,100000.000,15735
3.000,10.000,3.000,1.000,2000000.000,1000.000,16560
3.000,10.000,3.000,1.000,2000000.000,10000.000,15248
3.000,10.000,3.000,1.000,2000000.000,100000.000,15903
3.000,10.000,3.000,1.000,10000000.000,1000.000,14684
3.000,10.000,3.000,1.000,10000000.000,10000.000,14844
3.000,10.000,3.000,1.000,10000000.000,100000.000,14918
3.000,10.000,3.000,10.000,100000.000,1000.000,15187
3.000,10.000,3.000,10.000,100000.000,10000.000,15933
3.000,10.000,3.000,10.000,100000.000,100000.000,15415
3.000,10.000,3.000,10.000,1000000.000,1000.000,16100
3.000,10.000,3.000,10.000,1000000.000,10000.000,14151
3.000,10.000,3.000,10.000,1000000.000,100000.000,15447
3.000,10.000,3.000,10.000,2000000.000,1000.000,16473
3.000,10.000,3.000,10.000,2000000.000,10000.000,15356
3.000,10.000,3.000,10.000,2000000.000,100000.000,16055
3.000,10.000,3.000,10.000,10000000.000,1000.000,15773
3.000,10.000,3.000,10.000,10000000.000,10000.000,15751
3.000,10.000,3.000,10.000,10000000.000,100000.000,14987
3.000,10.000,3.000,60.000,100000.000,1000.000,15536
3.000,10.000,3.000,60.000,100000.000,10000.000,16025
3.000,10.000,3.000,60.000,100000.000,100000.000,16061
3.000,10.000,3.000,60.000,1000000.000,1000.000,14990
3.000,10.000,3.000,60.000,1000000.000,10000.000,15849
3.000,10.000,3.000,60.000,1000000.000,100000.000,15055
3.000,10.000,3.000,60.000,2000000.000,1000.000,16252
3.000,10.000,3.000,60.000,2000000.000,10000.000,15769
3.000,10.000,3.000,60.000,2000000.000,100000.000,14398
3.000,10.000,3.000,60.000,10000000.000,1000.000,14350
3.000,10.000,3.000,60.000,10000000.000,10000.000,15030
3.000,10.000,3.000,60.000,10000000.000,100000.000,16114
3.000,10.000,3.000,120.000,100000.000,1000.000,14857
3.000,10.000,3.000,120.000,100000.000,10000.000,15394
3.000,10.000,3.000,120.000,100000.000,100000.000,16176
3.000,10.000,3.000,120.000,1000000.000,1000.000,15546
3.000,10.000,3.000,120.000,1000000.000,10000.000,15192
3.000,10.000,3.000,120.000,1000000.000,100000.000,16199
3.000,10.000,3.000,120.000,2000000.000,1000.000,15547
3.000,10.000,3.000,120.000,2000000.000,10000.000,15767
3.000,10.000,3.000,120.000,2000000.000,100000.000,16609
3.000,10.000,3.000,120.000,10000000.000,1000.000,15369
3.000,10.000,3.000,120.000,10000000.000,10000.000,15993
3.000,10.000,3.000,120.000,10000000.000,100000.000,14362
3.000,10.000,3.000,300.000,100000.000,1000.000,14528
3.000,10.000,3.000,300.000,100000.000,10000.000,16903
3.000,10.000,3.000,300.000,100000.000,100000.000,14764
3.000,10.000,3.000,300.000,1000000.000,1000.000,16318
3.000,10.000,3.000,300.000,1000000.000,10000.000,15332
3.000,10.000,3.000,300.000,1000000.000,100000.000,16005
3.000,10.000,3.000,300.000,2000000.000,1000.000,15442
3.000,10.000,3.000,300.000,2000000.000,10000.000,15048
3.000,10.000,3.000,300.000,2000000.000,100000.000,16096
3.000,10.000,3.000,300.000,10000000.000,1000.000,14453
3.000,10.000,3.000,300.000,10000000.000,10000.000,14077
3.000,10.000,3.000,300.000,10000000.000,100000.000,15463
3.000,10.000,6.000,1.000,100000.000,1000.000,16061
3.000,10.000,6.000,1.000,100000.000,10000.000,15498
3.000,10.000,6.000,1.000,100000.000,100000.000,15869
3.000,10.000,6.000,1.000,1000000.000,1000.000,15525
3.000,10.000,6.000,1.000,1000000.000,10000.000,16344
3.000,10.000,6.000,1.000,1000000.000,100000.000,17210
3.000,10.000,6.000,1.000,2000000.000,1000.000,16270
3.000,10.000,6.000,1.000,2000000.000,10000.000,16414
3.000,10.000,6.000,1.000,2000000.000,100000.000,15201
3.000,10.000,6.000,1.000,10000000.000,1000.000,16123
3.000,10.000,6.000,1.000,10000000.000,10000.000,14945
3.000,10.000,6.000,1.000,10000000.000,100000.000,15296
3.000,10.000,6.000,10.000,100000.000,1000.000,15067
3.000,10.000,6.000,10.000,100000.000,10000.000,14824
3.000,10.000,6.000,10.000,100000.000,100000.000,16434
3.000,10.000,6.000,10.000,1000000.000,1000.000,16363
3.000,10.000,6.000,10.000,1000000.000,10000.000,14761
3.000,10.000,6.000,10.000,1000000.000,100000.000,16425
3.000,10.000,6.000,10.000,2000000.000,1000.000,15304
3.000,10.000,6.000,10.000,2000000.000,10000.000,15043
3.000,10.000,6.000,10.000,2000000.000,100000.000,16672
3.000,10.000,6.000,10.000,10000000.000,1000.000,15030
3.000,10.000,6.000,10.000,10000000.000,10000.000,13378
3.000,10.000,6.000,10.000,10000000.000,100000.000,16006
3.000,10.000,6.000,60.000,100000.000,1000.000,15654
3.000,10.000,6.000,60.000,100000.000,10000.000,15559
3.000,10.000,6.000,60.000,100000.000,100000.000,15389
3.000,10.000,6.000,60.000,1000000.000,1000.000,15621
3.000,10.000,6.000,60.000,1000000.000,10000.000,14332
3.000,10.000,6.000,60.000,1000000.000,100000.000,15786
3.000,10.000,6.000,60.000,2000000.000,1000.000,15527
3.000,10.000,6.000,60.000,2000000.000,10000.000,15690
3.000,10.000,6.000,60.000,2000000.000,100000.000,15863
3.000,10.000,6.000,60.000,10000000.000,1000.000,15606
3.000,10.000,6.000,60.000,10000000.000,10000.000,14338
3.000,10.000,6.000,60.000,10000000.000,100000.000,14620
3.000,10.000,6.000,120.000,100000.000,1000.000,15657
3.000,10.000,6.000,120.000,100000.000,10000.000,16526
3.000,10.000,6.000,120.000,100000.000,100000.000,14400
3.000,10.000,6.000,120.000,1000000.000,1000.000,16347
3.000,10.000,6.000,120.000,1000000.000,10000.000,15123
3.000,10.000,6.000,120.000,1000000.000,100000.000,15145
3.000,10.000,6.000,120.000,2000000.000,1000.000,15480
3.000,10.000,6.000,120.000,2000000.000,10000.000,15956
3.000,10.000,6.000,120.000,2000000.000,100000.000,15501
3.000,10.000,6.000,120.000,10000000.000,1000.000,15426
3.000,10.000,6.000,120.000,10000000.000,10000.000,15298
3.000,10.000,6.000,120.000,10000000.000,100000.000,15032
3.000,10.000,6.000,300.000,100000.000,1000.000,15778
3.000,10.000,6.000,300.000,100000.000,10000.000,15161
3.000,10.000,6.000,300.000,100000.000,100000.000,16473
3.000,10.000,6.000,300.000,1000000.000,1000.000,16539
3.000,10.000,6.000,300.000,1000000.000,10000.000,15628
3.000,10.000,6.000,300.000,1000000.000,100000.000,15359
3.000,10.000,6.000,300.000,2000000.000,1000.000,16518
3.000,10.000,6.000,300.000,2000000.000,10000.000,16654
3.000,10.000,6.000,300.000,2000000.000,100000.000,15629
3.000,10.000,6.000,300.000,10000000.000,1000.000,15598
3.000,10.000,6.000,300.000,10000000.000,10000.000,14730
3.000,10.000,6.000,300.000,10000000.000,100000.000,14590
3.000,10.000,9.000,1.000,100000.000,1000.000,15023
3.000,10.000,9.000,1.000,100000.000,10000.000,16303
3.000,10.000,9.000,1.000,100000.000,100000.000,15940
3.000,10.000,9.000,1.000,1000000.000,1000.000,15037
3.000,10.000,9.000,1.000,1000000.000,10000.000,15946
3.000,10.000,9.000,1.000,1000000.000,100000.000,16082
3.000,10.000,9.000,1.000,2000000.000,1000.000,15982
3.000,10.000,9.000,1.000,2000000.000,10000.000,15864
3.000,10.000,9.000,1.000,2000000.000,100000.000,15942
3.000,10.000,9.000,1.000,10000000.000,1000.000,14607
3.000,10.000,9.000,1.000,10000000.000,10000.000,14228
3.000,10.000,9.000,1.000,10000000.000,100000.000,13186
3.000,10.000,9.000,10.000,100000.000,1000.000,14893
3.000,10.000,9.000,10.000,100000.000,10000.000,15481
3.000,10.000,9.000,10.000,100000.000,100000.000,15880
3.000,10.000,9.000,10.000,1000000.000,1000.000,15240
3.000,10.000,9.000,10.000,1000000.000,10000.000,15458
3.000,10.000,9.000,10.000,1000000.000,100000.000,16260
3.000,10.000,9.000,10.000,2000000.000,1000.000,15752
3.000,10.000,9.000,10.000,2000000.000,10000.000,15933
3.000,10.000,9.000,10.000,2000000.000,100000.000,15393
3.000,10.000,9.000,10.000,10000000.000,1000.000,14667
3.000,10.000,9.000,10.000,10000000.000,10000.000,15266
3.000,10.000,9.000,10.000,10000000.000,100000.000,15005
3.000,10.000,9.000,60.000,100000.000,1000.000,16833
3.000,10.000,9.000,60.000,100000.000,10000.000,16368
3.000,10.000,9.000,60.000,100000.000,100000.000,15543
3.000,10.000,9.000,60.000,1000000.000,1000.000,16196
3.000,10.000,9.000,60.000,1000000.000,10000.000,14480
3.000,10.000,9.000,60.000,1000000.000,100000.000,15237
3.000,10.000,9.000,60.000,2000000.000,1000.000,16265
3.000,10.000,9.000,60.000,2000000.000,10000.000,15977
3.000,10.000,9.000,60.000,2000000.000,100000.000,15170
3.000,10.000,9.000,60.000,10000000.000,1000.000,14646
3.000,10.000,9.000,60.000,10000000.000,10000.000,15037
3.000,10.000,9.000,60.000,10000000.000,100000.000,14771
3.000,10.000,9.000,120.000,100000.000,1000.000,16950
3.000,10.000,9.000,120.000,100000.000,10000.000,16491
3.000,10.000,9.000,120.000,100000.000,100000.000,15848
3.000,10.000,9.000,120.000,1000000.000,1000.000,15534
3.000,10.000,9.000,120.000,1000000.000,10000.000,15105
3.000,10.000,9.000,120.000,1000000.000,100000.000,16256
3.000,10.000,9.000,120.000,2000000.000,1000.000,16748
3.000,10.000,9.000,120.000,2000000.000,10000.000,16259
3.000,10.000,9.000,120.000,2000000.000,100000.000,15455
3.000,10.000,9.000,120.000,10000000.000,1000.000,14187
3.000,10.000,9.000,120.000,10000000.000,10000.000,14659
3.000,10.000,9.000,120.000,10000000.000,100000.000,13928
3.000,10.000,9.000,300.000,100000.000,1000.000,16327
3.000,10.000,9.000,300.000,100000.000,10000.000,15792
3.000,10.000,9.000,300.000,100000.000,100000.000,15328
3.000,10.000,9.000,300.000,1000000.000,1000.000,14463
3.000,10.000,9.000,300.000,1000000.000,10000.000,14894
3.000,10.000,9.000,300.000,1000000.000,100000.000,15144
3.000,10.000,9.000,300.000,2000000.000,1000.000,15737
3.000,10.000,9.000,300.000,2000000.000,10000.000,15190
3.000,10.000,9.000,300.000,2000000.000,100000.000,16592
3.000,10.000,9.000,300.000,10000000.000,1000.000,14805
3.000,10.000,9.000,300.000,10000000.000,10000.000,14404
3.000,10.000,9.000,300.000,10000000.000,100000.000,14997
3.000,10.000,12.000,1.000,100000.000,1000.000,14910
3.000,10.000,12.000,1.000,100000.000,10000.000,15711
3.000,10.000,12.000,1.000,100000.000,100000.000,16031
3.000,10.000,12.000,1.000,1000000.000,1000.000,12423
3.000,10.000,12.000,1.000,1000000.000,10000.000,11927
3.000,10.000,12.000,1.000,1000000.000,100000.000,12085
3.000,10.000,12.000,1.000,2000000.000,1000.000,12327
3.000,10.000,12.000,1.000,2000000.000,10000.000,11822
3.000,10.000,12.000,1.000,2000000.000,100000.000,11403
3.000,10.000,12.000,1.000,10000000.000,1000.000,10875
3.000,10.000,12.000,1.000,10000000.000,10000.000,10763
3.000,10.000,12.000,1.000,10000000.000,100000.000,10771
3.000,10.000,12.000,10.000,100000.000,1000.000,10995
3.000,10.000,12.000,10.000,100000.000,10000.000,11777
3.000,10.000,12.000,10.000,100000.000,100000.000,11727
3.000,10.000,12.000,10.000,1000000.000,1000.000,12134
3.000,10.000,12.000,10.000,1000000.000,10000.000,11927
3.000,10.000,12.000,10.000,1000000.000,100000.000,10928
3.000,10.000,12.000,10.000,2000000.000,1000.000,10790
3.000,10.000,12.000,10.000,2000000.000,10000.000,11623
3.000,10.000,12.000,10.000,2000000.000,100000.000,11151
3.000,10.000,12.000,10.000,10000000.000,1000.000,11434
3.000,10.000,12.000,10.000,10000000.000,10000.000,11418
3.000,10.000,12.000,10.000,10000000.000,100000.000,11037
3.000,10.000,12.000,60.000,100000.000,1000.000,11183
3.000,10.000,12.000,60.000,100000.000,10000.000,10852
3.000,10.000,12.000,60.000,100000.000,100000.000,11388
3.000,10.000,12.000,60.000,1000000.000,1000.000,12149
3.000,10.000,12.000,60.000,1000000.000,10000.000,11846
3.000,10.000,12.000,60.000,1000000.000,100000.000,11301
3.000,10.000,12.000,60.000,2000000.000,1000.000,11806
3.000,10.000,12.000,60.000,2000000.000,10000.000,11067
3.000,10.000,12.000,60.000,2000000.000,100000.000,10747
3.000,10.000,12.000,60.000,10000000.000,1000.000,10779
3.000,10.000,12.000,60.000,10000000.000,10000.000,11479
3.000,10.000,12.000,60.000,10000000.000,100000.000,10385
3.000,10.000,12.000,120.000,100000.000,1000.000,11415
3.000,10.000,12.000,120.000,100000.000,10000.000,11485
3.000,10.000,12.000,120.000,100000.000,100000.000,11746
3.000,10.000,12.000,120.000,1000000.000,1000.000,12100
3.000,10.000,12.000,120.000,1000000.000,10000.000,11606
3.000,10.000,12.000,120.000,1000000.000,100000.000,10235
3.000,10.000,12.000,120.000,2000000.000,1000.000,12227
3.000,10.000,12.000,120.000,2000000.000,10000.000,11070
3.000,10.000,12.000,120.000,2000000.000,100000.000,11488
3.000,10.000,12.000,120.000,10000000.000,1000.000,11098
3.000,10.000,12.000,120.000,10000000.000,10000.000,11387
3.000,10.000,12.000,120.000,10000000.000,100000.000,10951
3.000,10.000,12.000,300.000,100000.000,1000.000,11237
3.000,10.000,12.000,300.000,100000.000,10000.000,11555
3.000,10.000,12.000,300.000,100000.000,100000.000,11035
3.000,10.000,12.000,300.000,1000000.000,1000.000,11081
3.000,10.000,12.000,300.000,1000000.000,10000.000,10548
3.000,10.000,12.000,300.000,1000000.000,100000.000,11400
3.000,10.000,12.000,300.000,2000000.000,1000.000,11711
3.000,10.000,12.000,300.000,2000000.000,10000.000,11931
3.000,10.000,12.000,300.000,2000000.000,100000.000,11827
3.000,10.000,12.000,300.000,10000000.000,1000.000,10537
3.000,10.000,12.000,300.000,10000000.000,10000.000,11018
3.000,10.000,12.000,300.000,10000000.000,100000.000,10327
3.000,10.000,15.000,1.000,100000.000,1000.000,9756.6
3.000,10.000,15.000,1.000,100000.000,10000.000,11418
3.000,10.000,15.000,1.000,100000.000,100000.000,11258
3.000,10.000,15.000,1.000,1000000.000,1000.000,11805
3.000,10.000,15.000,1.000,1000000.000,10000.000,11509
3.000,10.000,15.000,1.000,1000000.000,100000.000,11506
3.000,10.000,15.000,1.000,2000000.000,1000.000,11337
3.000,10.000,15.000,1.000,2000000.000,10000.000,12162
3.000,10.000,15.000,1.000,2000000.000,100000.000,11634
3.000,10.000,15.000,1.000,10000000.000,1000.000,9635.1
3.000,10.000,15.000,1.000,10000000.000,10000.000,10671
3.000,10.000,15.000,1.000,10000000.000,100000.000,10082
3.000,10.000,15.000,10.000,100000.000,1000.000,11182
3.000,10.000,15.000,10.000,100000.000,10000.000,11315
3.000,10.000,15.000,10.000,100000.000,100000.000,11735
3.000,10.000,15.000,10.000,1000000.000,1000.000,10503
3.000,10.000,15.000,10.000,1000000.000,10000.000,11842
3.000,10.000,15.000,10.000,1000000.000,100000.000,11620
3.000,10.000,15.000,10.000,2000000.000,1000.000,11022
3.000,10.000,15.000,10.000,2000000.000,10000.000,11144
3.000,10.000,15.000,10.000,2000000.000,100000.000,10940
3.000,10.000,15.000,10.000,10000000.000,1000.000,10827
3.000,10.000,15.000,10.000,10000000.000,10000.000,11479
3.000,10.000,15.000,10.000,10000000.000,100000.000,10815
3.000,10.000,15.000,60.000,100000.000,1000.000,10931
3.000,10.000,15.000,60.000,100000.000,10000.000,12210
3.000,10.000,15.000,60.000,100000.000,100000.000,11465
3.000,10.000,15.000,60.000,1000000.000,1000.000,11375
3.000,10.000,15.000,60.000,1000000.000,10000.000,11498
3.000,10.000,15.000,60.000,1000000.000,100000.000,11218
3.000,10.000,15.000,60.000,2000000.000,1000.000,11281
3.000,10.000,15.000,60.000,2000000.000,10000.000,10426
3.000,10.000,15.000,60.000,2000000.000,100000.000,11925
3.000,10.000,15.000,60.000,10000000.000,1000.000,10279
3.000,10.000,15.000,60.000,10000000.000,10000.000,10793
3.000,10.000,15.000,60.000,10000000.000,100000.000,10773
3.000,10.000,15.000,120.000,100000.000,1000.000,11443
3.000,10.000,15.000,120.000,100000.000,10000.000,11829
3.000,10.000,15.000,120.000,100000.000,100000.000,11590
3.000,10.000,15.000,120.000,1000000.000,1000.000,11469
3.000,10.000,15.000,120.000,1000000.000,10000.000,11971
3.000,10.000,15.000,120.000,1000000.000,100000.000,12478
3.000,10.000,15.000,120.000,2000000.000,1000.000,10770
3.000,10.000,15.000,120.000,2000000.000,10000.000,11429
3.000,10.000,15.000,120.000,2000000.000,100000.000,11526
3.000,10.000,15.000,120.000,10000000.000,1000.000,10767
3.000,10.000,15.000,120.000,10000000.000,10000.000,10802
3.000,10.000,15.000,120.000,10000000.000,100000.000,11085
3.000,10.000,15.000,300.000,100000.000,1000.000,11519
3.000,10.000,15.000,300.000,100000.000,10000.000,12149
3.000,10.000,15.000,300.000,100000.000,100000.000,11738
3.000,10.000,15.000,300.000,1000000.000,1000.000,12153
3.000,10.000,15.000,300.000,1000000.000,10000.000,10959
3.000,10.000,15.000,300.000,1000000.000,100000.000,12589
3.000,10.000,15.000,300.000,2000000.000,1000.000,10932
3.000,10.000,15.000,300.000,2000000.000,10000.000,12348
3.000,10.000,15.000,300.000,2000000.000,100000.000,11384
3.000,10.000,15.000,300.000,10000000.000,1000.000,10498
3.000,10.000,15.000,300.000,10000000.000,10000.000,10642
3.000,10.000,15.000,300.000,10000000.000,100000.000,11004
3.000,10.000,18.000,1.000,100000.000,1000.000,11968
3.000,10.000,18.000,1.000,100000.000,10000.000,11041
3.000,10.000,18.000,1.000,100000.000,100000.000,11651
3.000,10.000,18.000,1.000,1000000.000,1000.000,11940
3.000,10.000,18.000,1.000,1000000.000,10000.000,12252
3.000,10.000,18.000,1.000,1000000.000,100000.000,11787
3.000,10.000,18.000,1.000,2000000.000,1000.000,12122
3.000,10.000,18.000,1.000,2000000.000,10000.000,12661
3.000,10.000,18.000,1.000,2000000.000,100000.000,11775
3.000,10.000,18.000,1.000,10000000.000,1000.000,9713.4
3.000,10.000,18.000,1.000,10000000.000,10000.000,9045.7
3.000,10.000,18.000,1.000,10000000.000,100000.000,8806.9
3.000,10.000,18.000,10.000,100000.000,1000.000,11028
3.000,10.000,18.000,10.000,100000.000,10000.000,11610
3.000,10.000,18.000,10.000,100000.000,100000.000,10784
3.000,10.000,18.000,10.000,1000000.000,1000.000,10927
3.000,10.000,18.000,10.000,1000000.000,10000.000,11384
3.000,10.000,18.000,10.000,1000000.000,100000.000,12179
3.000,10.000,18.000,10.000,2000000.000,1000.000,11141
3.000,10.000,18.000,10.000,2000000.000,10000.000,11548
3.000,10.000,18.000,10.000,2000000.000,100000.000,12314
3.000,10.000,18.000,10.000,10000000.000,1000.000,11533
3.000,10.000,18.000,10.000,10000000.000,10000.000,10362
3.000,10.000,18.000,10.000,10000000.000,100000.000,11314
3.000,10.000,18.000,60.000,100000.000,1000.000,12431
3.000,10.000,18.000,60.000,100000.000,10000.000,11448
3.000,10.000,18.000,60.000,100000.000,100000.000,12001
3.000,10.000,18.000,60.000,1000000.000,1000.000,11292
3.000,10.000,18.000,60.000,1000000.000,10000.000,11308
3.000,10.000,18.000,60.000,1000000.000,100000.000,11129
3.000,10.000,18.000,60.000,2000000.000,1000.000,11400
3.000,10.000,18.000,60.000,2000000.000,10000.000,11405
3.000,10.000,18.000,60.000,2000000.000,100000.000,11898
3.000,10.000,18.000,60.000,10000000.000,1000.000,11057
3.000,10.000,18.000,60.000,10000000.000,10000.000,10841
3.000,10.000,18.000,60.000,10000000.000,100000.000,11203
3.000,10.000,18.000,120.000,100000.000,1000.000,11873
3.000,10.000,18.000,120.000,100000.000,10000.000,11857
3.000,10.000,18.000,120.000,100000.000,100000.000,11747
3.000,10.000,18.000,120.000,1000000.000,1000.000,11929
3.000,10.000,18.000,120.000,1000000.000,10000.000,10801
3.000,10.000,18.000,120.000,1000000.000,100000.000,10996
3.000,10.000,18.000,120.000,2000000.000,1000.000,12017
3.000,10.000,18.000,120.000,2000000.000,10000.000,11994
3.000,10.000,18.000,120.000,2000000.000,100000.000,10802
3.000,10.000,18.000,120.000,10000000.000,1000.000,10670
3.000,10.000,18.000,120.000,10000000.000,10000.000,10464
3.000,10.000,18.000,120.000,10000000.000,100000.000,10904
3.000,10.000,18.000,300.000,100000.000,1000.000,10631
3.000,10.000,18.000,300.000,100000.000,10000.000,12359
3.000,10.000,18.000,300.000,100000.000,100000.000,11709
3.000,10.000,18.000,300.000,1000000.000,1000.000,11381
3.000,10.000,18.000,300.000,1000000.000,10000.000,11873
3.000,10.000,18.000,300.000,1000000.000,100000.000,12078
3.000,10.000,18.000,300.000,2000000.000,1000.000,11389
3.000,10.000,18.000,300.000,2000000.000,10000.000,11582
3.000,10.000,18.000,300.000,2000000.000,100000.000,11708
3.000,10.000,18.000,300.000,10000000.000,1000.000,9668.2
3.000,10.000,18.000,300.000,10000000.000,10000.000,10970
3.000,10.000,18.000,300.000,10000000.000,100000.000,11212
3.000,100.000,1.000,1.000,100000.000,1000.000,7253.2
3.000,100.000,1.000,1.000,100000.000,10000.000,761.47
3.000,100.000,1.000,1.000,100000.000,100000.000,84.625
3.000,100.000,1.000,1.000,1000000.000,1000.000,6804.4
3.000,100.000,1.000,1.000,1000000.000,10000.000,761.06
3.000,100.000,1.000,1.000,1000000.000,100000.000,85.4
3.000,100.000,1.000,1.000,2000000.000,1000.000,7001.1
3.000,100.000,1.000,1.000,2000000.000,10000.000,749.62
3.000,100.000,1.000,1.000,2000000.000,100000.000,81.882
3.000,100.000,1.000,1.000,10000000.000,1000.000,6750.6
3.000,100.000,1.000,1.000,10000000.000,10000.000,764.06
3.000,100.000,1.000,1.000,10000000.000,100000.000,87.375
3.000,100.000,1.000,10.000,100000.000,1000.000,6796.9
3.000,100.000,1.000,10.000,100000.000,10000.000,769.29
3.000,100.000,1.000,10.000,100000.000,100000.000,81.75
3.000,100.000,1.000,10.000,1000000.000,1000.000,6926.5
3.000,100.000,1.000,10.000,1000000.000,10000.000,851.81
3.000,100.000,1.000,10.000,1000000.000,100000.000,72.188
3.000,100.000,1.000,10.000,2000000.000,1000.000,6276.4
3.000,100.000,1.000,10.000,2000000.000,10000.000,809.5
3.000,100.000,1.000,10.000,2000000.000,100000.000,89.333
3.000,100.000,1.000,10.000,10000000.000,1000.000,6910.2
3.000,100.000,1.000,10.000,10000000.000,10000.000,719.69
3.000,100.000,1.000,10.000,10000000.000,100000.000,81.312
3.000,100.000,1.000,60.000,100000.000,1000.000,6626.7
3.000,100.000,1.000,60.000,100000.000,10000.000,787.06
3.000,100.000,1.000,60.000,100000.000,100000.000,81.5
3.000,100.000,1.000,60.000,1000000.000,1000.000,6650.8
3.000,100.000,1.000,60.000,1000000.000,10000.000,690.75
3.000,100.000,1.000,60.000,1000000.000,100000.000,79.688
3.000,100.000,1.000,60.000,2000000.000,1000.000,6322.4
3.000,100.000,1.000,60.000,2000000.000,10000.000,769.75
3.000,100.000,1.000,60.000,2000000.000,100000.000,74.938
3.000,100.000,1.000,60.000,10000000.000,1000.000,6662.6
3.000,100.000,1.000,60.000,10000000.000,10000.000,834.81
3.000,100.000,1.000,60.000,10000000.000,100000.000,90.529
3.000,100.000,1.000,120.000,100000.000,1000.000,6936.2
3.000,100.000,1.000,120.000,100000.000,10000.000,780.12
3.000,100.000,1.000,120.000,100000.000,100000.000,82.133
3.000,100.000,1.000,120.000,1000000.000,1000.000,6787.4
3.000,100.000,1.000,120.000,1000000.000,10000.000,803.06
3.000,100.000,1.000,120.000,1000000.000,100000.000,75.857
3.000,100.000,1.000,120.000,2000000.000,1000.000,6708.6
3.000,100.000,1.000,120.000,2000000.000,10000.000,818.5
3.000,100.000,1.000,120.000,2000000.000,100000.000,87.4
3.000,100.000,1.000,120.000,10000000.000,1000.000,6930.4
3.000,100.000,1.000,120.000,10000000.000,10000.000,787.44
3.000,100.000,1.000,120.000,10000000.000,100000.000,82.438
3.000,100.000,1.000,300.000,100000.000,1000.000,6370.5
3.000,100.000,1.000,300.000,100000.000,10000.000,775.12
3.000,100.000,1.000,300.000,100000.000,100000.000,68.062
3.000,100.000,1.000,300.000,1000000.000,1000.000,6561.8
3.000,100.000,1.000,300.000,1000000.000,10000.000,811.35
3.000,100.000,1.000,300.000,1000000.000,100000.000,87.429
3.000,100.000,1.000,300.000,2000000.000,1000.000,6830.1
3.000,100.000,1.000,300.000,2000000.000,10000.000,802.24
3.000,100.000,1.000,300.000,2000000.000,100000.000,95.375
3.000,100.000,1.000,300.000,10000000.000,1000.000,6717.3
3.000,100.000,1.000,300.000,10000000.000,10000.000,817.06
3.000,100.000,1.000,300.000,10000000.000,100000.000,83.4
3.000,100.000,2.000,1.000,100000.000,1000.000,23751
3.000,100.000,2.000,1.000,100000.000,10000.000,14524
3.000,100.000,2.000,1.000,100000.000,100000.000,11832
3.000,100.000,2.000,1.000,1000000.000,1000.000,25961
3.000,100.000,2.000,1.000,1000000.000,10000.000,15792
3.000,100.000,2.000,1.000,1000000.000,100000.000,11408
3.000,100.000,2.000,1.000,2000000.000,1000.000,24354
3.000,100.000,2.000,1.000,2000000.000,10000.000,15710
3.000,100.000,2.000,1.000,2000000.000,100000.000,11476
3.000,100.000,2.000,1.000,10000000.000,1000.000,25366
3.000,100.000,2.000,1.000,10000000.000,10000.000,15710
3.000,100.000,2.000,1.000,10000000.000,100000.000,12742
3.000,100.000,2.000,10.000,100000.000,1000.000,24712
3.000,100.000,2.000,10.000,100000.000,10000.000,15673
3.000,100.000,2.000,10.000,100000.000,100000.000,12278
3.000,100.000,2.000,10.000,1000000.000,1000.000,25320
3.000,100.000,2.000,10.000,1000000.000,10000.000,13508
3.000,100.000,2.000,10.000,1000000.000,100000.000,11373
3.000,100.000,2.000,10.000,2000000.000,1000.000,23657
3.000,100.000,2.000,10.000,2000000.000,10000.000,14583
3.000,100.000,2.000,10.000,2000000.000,100000.000,11527
3.000,100.000,2.000,10.000,10000000.000,1000.000,23684
3.000,100.000,2.000,10.000,10000000.000,10000.000,14865
3.000,100.000,2.000,10.000,10000000.000,100000.000,11278
3.000,100.000,2.000,60.000,100000.000,1000.000,25434
3.000,100.000,2.000,60.000,100000.000,10000.000,14064
3.000,100.000,2.000,60.000,100000.000,100000.000,10365
3.000,100.000,2.000,60.000,1000000.000,1000.000,25445
3.000,100.000,2.000,60.000,1000000.000,10000.000,14540
3.000,100.000,2.000,60.000,1000000.000,100000.000,11766
3.000,100.000,2.000,60.000,2000000.000,1000.000,25301
3.000,100.000,2.000,60.000,2000000.000,10000.000,14165
3.000,100.000,2.000,60.000,2000000.000,100000.000,11236
3.000,100.000,2.000,60.000,10000000.000,1000.000,24173
3.000,100.000,2.000,60.000,10000000.000,10000.000,13617
3.000,100.000,2.000,60.000,10000000.000,100000.000,10886
3.000,100.000,2.000,120.000,100000.000,1000.000,24359
3.000,100.000,2.000,120.000,100000.000,10000.000,14702
3.000,100.000,2.000,120.000,100000.000,100000.000,11177
3.000,100.000,2.000,120.000,1000000.000,1000.000,25677
3.000,100.000,2.000,120.000,1000000.000,10000.000,14491
3.000,100.000,2.000,120.000,1000000.000,100000.000,11480
3.000,100.000,2.000,120.000,2000000.000,1000.000,23786
3.000,100.000,2.000,120.000,2000000.000,10000.000,13462
3.000,100.000,2.000,120.000,2000000.000,100000.000,11300
