spouts,max_spout,sorters,emit_freq,chunk_size,message_size,latency
3.000,10.000,2.000,120.000,100000.000,1000.000,26.05
3.000,10.000,2.000,120.000,100000.000,10000.000,80.88
3.000,10.000,2.000,120.000,100000.000,100000.000,621.56
3.000,10.000,2.000,120.000,1000000.000,1000.000,26.536
3.000,10.000,2.000,120.000,1000000.000,10000.000,81.091
3.000,10.000,2.000,120.000,1000000.000,100000.000,575.48
3.000,10.000,2.000,120.000,2000000.000,1000.000,28.491
3.000,10.000,2.000,120.000,2000000.000,10000.000,75.403
3.000,10.000,2.000,120.000,2000000.000,100000.000,652.39
3.000,10.000,2.000,120.000,10000000.000,1000.000,29.14
3.000,10.000,2.000,120.000,10000000.000,10000.000,79.388
3.000,10.000,2.000,120.000,10000000.000,100000.000,663.47
3.000,10.000,2.000,300.000,100000.000,1000.000,24.931
3.000,10.000,2.000,300.000,100000.000,10000.000,76.84
3.000,10.000,2.000,300.000,100000.000,100000.000,584.52
3.000,10.000,2.000,300.000,1000000.000,1000.000,26.631
3.000,10.000,2.000,300.000,1000000.000,10000.000,73.659
3.000,10.000,2.000,300.000,1000000.000,100000.000,629.59
3.000,10.000,2.000,300.000,2000000.000,1000.000,24.988
3.000,10.000,2.000,300.000,2000000.000,10000.000,71.322
3.000,10.000,2.000,300.000,2000000.000,100000.000,634.95
3.000,10.000,2.000,300.000,10000000.000,1000.000,28.273
3.000,10.000,2.000,300.000,10000000.000,10000.000,78.766
3.000,10.000,2.000,300.000,10000000.000,100000.000,676.19
3.000,10.000,3.000,1.000,100000.000,1000.000,16.075
3.000,10.000,3.000,1.000,100000.000,10000.000,16.734
3.000,10.000,3.000,1.000,100000.000,100000.000,16.094
3.000,10.000,3.000,1.000,1000000.000,1000.000,17.564
3.000,10.000,3.000,1.000,1000000.000,10000.000,17.279
3.000,10.000,3.000,1.000,1000000.000,100000.000,17.741
3.000,10.000,3.000,1.000,2000000.000,1000.000,17.597
3.000,10.000,3.000,1.000,2000000.000,10000.000,16.37
3.000,10.000,3.000,1.000,2000000.000,100000.000,17.415
3.000,10.000,3.000,1.000,10000000.000,1000.000,19.442
3.000,10.000,3.000,1.000,10000000.000,10000.000,19.245
3.000,10.000,3.000,1.000,10000000.000,100000.000,18.738
3.000,10.000,3.000,10.000,100000.000,1000.000,17.005
3.000,10.000,3.000,10.000,100000.000,10000.000,17.49
3.000,10.000,3.000,10.000,100000.000,100000.000,17.565
3.000,10.000,3.000,10.000,1000000.000,1000.000,16.572
3.000,10.000,3.000,10.000,1000000.000,10000.000,16.493
3.000,10.000,3.000,10.000,1000000.000,100000.000,16.74
3.000,10.000,3.000,10.000,2000000.000,1000.000,18.991
3.000,10.000,3.000,10.000,2000000.000,10000.000,17.508
3.000,10.000,3.000,10.000,2000000.000,100000.000,17.595
3.000,10.000,3.000,10.000,10000000.000,1000.000,18.029
3.000,10.000,3.000,10.000,10000000.000,10000.000,19.314
3.000,10.000,3.000,10.000,10000000.000,100000.000,17.797
3.000,10.000,3.000,60.000,100000.000,1000.000,17.057
3.000,10.000,3.000,60.000,100000.000,10000.000,15.588
3.000,10.000,3.000,60.000,100000.000,100000.000,16.969
3.000,10.000,3.000,60.000,1000000.000,1000.000,17.637
3.000,10.000,3.000,60.000,1000000.000,10000.000,17.113
3.000,10.000,3.000,60.000,1000000.000,100000.000,17.35
3.000,10.000,3.000,60.000,2000000.000,1000.000,18.851
3.000,10.000,3.000,60.000,2000000.000,10000.000,16.711
3.000,10.000,3.000,60.000,2000000.000,100000.000,16.966
3.000,10.000,3.000,60.000,10000000.000,1000.000,18.105
3.000,10.000,3.000,60.000,10000000.000,10000.000,17.342
3.000,10.000,3.000,60.000,10000000.000,100000.000,17.147
3.000,10.000,3.000,120.000,100000.000,1000.000,17.752
3.000,10.000,3.000,120.000,100000.000,10000.000,18.731
3.000,10.000,3.000,120.000,100000.000,100000.000,16.585
3.000,10.000,3.000,120.000,1000000.000,1000.000,16.661
3.000,10.000,3.000,120.000,1000000.000,10000.000,17.879
3.000,10.000,3.000,120.000,1000000.000,100000.000,18.101
3.000,10.000,3.000,120.000,2000000.000,1000.000,19.97
3.000,10.000,3.000,120.000,2000000.000,10000.000,18.168
3.000,10.000,3.000,120.000,2000000.000,100000.000,16.28
3.000,10.000,3.000,120.000,10000000.000,1000.000,19.624
3.000,10.000,3.000,120.000,10000000.000,10000.000,19.746
3.000,10.000,3.000,120.000,10000000.000,100000.000,18.072
3.000,10.000,3.000,300.000,100000.000,1000.000,18.701
3.000,10.000,3.000,300.000,100000.000,10000.000,17.23
3.000,10.000,3.000,300.000,100000.000,100000.000,17.849
3.000,10.000,3.000,300.000,1000000.000,1000.000,17.623
3.000,10.000,3.000,300.000,1000000.000,10000.000,16.857
3.000,10.000,3.000,300.000,1000000.000,100000.000,16.389
3.000,10.000,3.000,300.000,2000000.000,1000.000,17.362
3.000,10.000,3.000,300.000,2000000.000,10000.000,17.499
3.000,10.000,3.000,300.000,2000000.000,100000.000,16.413
3.000,10.000,3.000,300.000,10000000.000,1000.000,18.489
3.000,10.000,3.000,300.000,10000000.000,10000.000,19.133
3.000,10.000,3.000,300.000,10000000.000,100000.000,16.645
3.000,10.000,6.000,1.000,100000.000,1000.000,16.751
3.000,10.000,6.000,1.000,100000.000,10000.000,17.65
3.000,10.000,6.000,1.000,100000.000,100000.000,17.382
3.000,10.000,6.000,1.000,1000000.000,1000.000,17.048
3.000,10.000,6.000,1.000,1000000.000,10000.000,17.011
3.000,10.000,6.000,1.000,1000000.000,100000.000,17.162
3.000,10.000,6.000,1.000,2000000.000,1000.000,15.748
3.000,10.000,6.000,1.000,2000000.000,10000.000,17.024
3.000,10.000,6.000,1.000,2000000.000,100000.000,17.499
3.000,10.000,6.000,1.000,10000000.000,1000.000,20.376
3.000,10.000,6.000,1.000,10000000.000,10000.000,23.162
3.000,10.000,6.000,1.000,10000000.000,100000.000,19.394
3.000,10.000,6.000,10.000,100000.000,1000.000,16.95
3.000,10.000,6.000,10.000,100000.000,10000.000,15.97
3.000,10.000,6.000,10.000,100000.000,100000.000,16.461
3.000,10.000,6.000,10.000,1000000.000,1000.000,18.988
3.000,10.000,6.000,10.000,1000000.000,10000.000,17.537
3.000,10.000,6.000,10.000,1000000.000,100000.000,16.756
3.000,10.000,6.000,10.000,2000000.000,1000.000,16.894
3.000,10.000,6.000,10.000,2000000.000,10000.000,18.824
3.000,10.000,6.000,10.000,2000000.000,100000.000,17.397
3.000,10.000,6.000,10.000,10000000.000,1000.000,21.1
3.000,10.000,6.000,10.000,10000000.000,10000.000,19.558
3.000,10.000,6.000,10.000,10000000.000,100000.000,19.483
3.000,10.000,6.000,60.000,100000.000,1000.000,17.524
3.000,10.000,6.000,60.000,100000.000,10000.000,16.757
3.000,10.000,6.000,60.000,100000.000,100000.000,16.695
3.000,10.000,6.000,60.000,1000000.000,1000.000,17.267
3.000,10.000,6.000,60.000,1000000.000,10000.000,18.141
3.000,10.000,6.000,60.000,1000000.000,100000.000,16.897
3.000,10.000,6.000,60.000,2000000.000,1000.000,16.942
3.000,10.000,6.000,60.000,2000000.000,10000.000,18.711
3.000,10.000,6.000,60.000,2000000.000,100000.000,16.911
3.000,10.000,6.000,60.000,10000000.000,1000.000,18.685
3.000,10.000,6.000,60.000,10000000.000,10000.000,20.625
3.000,10.000,6.000,60.000,10000000.000,100000.000,18.797
3.000,10.000,6.000,120.000,100000.000,1000.000,17.249
3.000,10.000,6.000,120.000,100000.000,10000.000,16.615
3.000,10.000,6.000,120.000,100000.000,100000.000,18.366
3.000,10.000,6.000,120.000,1000000.000,1000.000,18.556
3.000,10.000,6.000,120.000,1000000.000,10000.000,16.959
3.000,10.000,6.000,120.000,1000000.000,100000.000,18.874
3.000,10.000,6.000,120.000,2000000.000,1000.000,17.122
3.000,10.000,6.000,120.000,2000000.000,10000.000,17.484
3.000,10.000,6.000,120.000,2000000.000,100000.000,17.526
3.000,10.000,6.000,120.000,10000000.000,1000.000,21.061
3.000,10.000,6.000,120.000,10000000.000,10000.000,20.256
3.000,10.000,6.000,120.000,10000000.000,100000.000,20.372
3.000,10.000,6.000,300.000,100000.000,1000.000,16.621
3.000,10.000,6.000,300.000,100000.000,10000.000,16.229
3.000,10.000,6.000,300.000,100000.000,100000.000,17.954
3.000,10.000,6.000,300.000,1000000.000,1000.000,17.45
3.000,10.000,6.000,300.000,1000000.000,10000.000,17.669
3.000,10.000,6.000,300.000,1000000.000,100000.000,17.485
3.000,10.000,6.000,300.000,2000000.000,1000.000,16.832
3.000,10.000,6.000,300.000,2000000.000,10000.000,15.857
3.000,10.000,6.000,300.000,2000000.000,100000.000,16.548
3.000,10.000,6.000,300.000,10000000.000,1000.000,18.203
3.000,10.000,6.000,300.000,10000000.000,10000.000,21.131
3.000,10.000,6.000,300.000,10000000.000,100000.000,17.985
3.000,10.000,9.000,1.000,100000.000,1000.000,17.169
3.000,10.000,9.000,1.000,100000.000,10000.000,16.514
3.000,10.000,9.000,1.000,100000.000,100000.000,17.764
3.000,10.000,9.000,1.000,1000000.000,1000.000,17.309
3.000,10.000,9.000,1.000,1000000.000,10000.000,16.499
3.000,10.000,9.000,1.000,1000000.000,100000.000,16.993
3.000,10.000,9.000,1.000,2000000.000,1000.000,17.026
3.000,10.000,9.000,1.000,2000000.000,10000.000,16.201
3.000,10.000,9.000,1.000,2000000.000,100000.000,18.687
3.000,10.000,9.000,1.000,10000000.000,1000.000,20.555
3.000,10.000,9.000,1.000,10000000.000,10000.000,20.5
3.000,10.000,9.000,1.000,10000000.000,100000.000,26.817
3.000,10.000,9.000,10.000,100000.000,1000.000,16.882
3.000,10.000,9.000,10.000,100000.000,10000.000,17.458
3.000,10.000,9.000,10.000,100000.000,100000.000,17.193
3.000,10.000,9.000,10.000,1000000.000,1000.000,17.693
3.000,10.000,9.000,10.000,1000000.000,10000.000,17.465
3.000,10.000,9.000,10.000,1000000.000,100000.000,18.282
3.000,10.000,9.000,10.000,2000000.000,1000.000,16.479
3.000,10.000,9.000,10.000,2000000.000,10000.000,17.062
3.000,10.000,9.000,10.000,2000000.000,100000.000,18.074
3.000,10.000,9.000,10.000,10000000.000,1000.000,19.059
3.000,10.000,9.000,10.000,10000000.000,10000.000,21.751
3.000,10.000,9.000,10.000,10000000.000,100000.000,19.651
3.000,10.000,9.000,60.000,100000.000,1000.000,16.836
3.000,10.000,9.000,60.000,100000.000,10000.000,17.22
3.000,10.000,9.000,60.000,100000.000,100000.000,16.356
3.000,10.000,9.000,60.000,1000000.000,1000.000,17.176
3.000,10.000,9.000,60.000,1000000.000,10000.000,17.146
3.000,10.000,9.000,60.000,1000000.000,100000.000,17.348
3.000,10.000,9.000,60.000,2000000.000,1000.000,18.824
3.000,10.000,9.000,60.000,2000000.000,10000.000,15.755
3.000,10.000,9.000,60.000,2000000.000,100000.000,15.801
3.000,10.000,9.000,60.000,10000000.000,1000.000,17.406
3.000,10.000,9.000,60.000,10000000.000,10000.000,18.419
3.000,10.000,9.000,60.000,10000000.000,100000.000,18.646
3.000,10.000,9.000,120.000,100000.000,1000.000,16.395
3.000,10.000,9.000,120.000,100000.000,10000.000,16.095
3.000,10.000,9.000,120.000,100000.000,100000.000,16.936
3.000,10.000,9.000,120.000,1000000.000,1000.000,17.784
3.000,10.000,9.000,120.000,1000000.000,10000.000,17.097
3.000,10.000,9.000,120.000,1000000.000,100000.000,16.217
3.000,10.000,9.000,120.000,2000000.000,1000.000,17.745
3.000,10.000,9.000,120.000,2000000.000,10000.000,17.363
3.000,10.000,9.000,120.000,2000000.000,100000.000,17.674
3.000,10.000,9.000,120.000,10000000.000,1000.000,19.059
3.000,10.000,9.000,120.000,10000000.000,10000.000,18.209
3.000,10.000,9.000,120.000,10000000.000,100000.000,18.195
3.000,10.000,9.000,300.000,100000.000,1000.000,16.612
3.000,10.000,9.000,300.000,100000.000,10000.000,17.193
3.000,10.000,9.000,300.000,100000.000,100000.000,17.018
3.000,10.000,9.000,300.000,1000000.000,1000.000,19.017
3.000,10.000,9.000,300.000,1000000.000,10000.000,17.603
3.000,10.000,9.000,300.000,1000000.000,100000.000,16.408
3.000,10.000,9.000,300.000,2000000.000,1000.000,18.097
3.000,10.000,9.000,300.000,2000000.000,10000.000,16.97
3.000,10.000,9.000,300.000,2000000.000,100000.000,17.255
3.000,10.000,9.000,300.000,10000000.000,1000.000,18.883
3.000,10.000,9.000,300.000,10000000.000,10000.000,19.817
3.000,10.000,9.000,300.000,10000000.000,100000.000,18.455
3.000,10.000,12.000,1.000,100000.000,1000.000,15.647
3.000,10.000,12.000,1.000,100000.000,10000.000,16.161
3.000,10.000,12.000,1.000,100000.000,100000.000,16.91
3.000,10.000,12.000,1.000,1000000.000,1000.000,22.23
3.000,10.000,12.000,1.000,1000000.000,10000.000,23.18
3.000,10.000,12.000,1.000,1000000.000,100000.000,23.433
3.000,10.000,12.000,1.000,2000000.000,1000.000,23.332
3.000,10.000,12.000,1.000,2000000.000,10000.000,21.264
3.000,10.000,12.000,1.000,2000000.000,100000.000,22.135
3.000,10.000,12.000,1.000,10000000.000,1000.000,31.777
3.000,10.000,12.000,1.000,10000000.000,10000.000,27.411
3.000,10.000,12.000,1.000,10000000.000,100000.000,30.606
3.000,10.000,12.000,10.000,100000.000,1000.000,22.426
3.000,10.000,12.000,10.000,100000.000,10000.000,23.409
3.000,10.000,12.000,10.000,100000.000,100000.000,21.552
3.000,10.000,12.000,10.000,1000000.000,1000.000,22.289
3.000,10.000,12.000,10.000,1000000.000,10000.000,21.74
3.000,10.000,12.000,10.000,1000000.000,100000.000,22.932
3.000,10.000,12.000,10.000,2000000.000,1000.000,23.248
3.000,10.000,12.000,10.000,2000000.000,10000.000,21.468
3.000,10.000,12.000,10.000,2000000.000,100000.000,23.16
3.000,10.000,12.000,10.000,10000000.000,1000.000,29.897
3.000,10.000,12.000,10.000,10000000.000,10000.000,26.26
3.000,10.000,12.000,10.000,10000000.000,100000.000,23.922
3.000,10.000,12.000,60.000,100000.000,1000.000,23.385
3.000,10.000,12.000,60.000,100000.000,10000.000,22.075
3.000,10.000,12.000,60.000,100000.000,100000.000,23.725
3.000,10.000,12.000,60.000,1000000.000,1000.000,23.004
3.000,10.000,12.000,60.000,1000000.000,10000.000,23.106
3.000,10.000,12.000,60.000,1000000.000,100000.000,23.932
3.000,10.000,12.000,60.000,2000000.000,1000.000,21.843
3.000,10.000,12.000,60.000,2000000.000,10000.000,22.809
3.000,10.000,12.000,60.000,2000000.000,100000.000,22.803
3.000,10.000,12.000,60.000,10000000.000,1000.000,24.562
3.000,10.000,12.000,60.000,10000000.000,10000.000,22.264
3.000,10.000,12.000,60.000,10000000.000,100000.000,25.227
3.000,10.000,12.000,120.000,100000.000,1000.000,23.695
3.000,10.000,12.000,120.000,100000.000,10000.000,23.7
3.000,10.000,12.000,120.000,100000.000,100000.000,22.097
3.000,10.000,12.000,120.000,1000000.000,1000.000,24.307
3.000,10.000,12.000,120.000,1000000.000,10000.000,22.718
3.000,10.000,12.000,120.000,1000000.000,100000.000,23.176
3.000,10.000,12.000,120.000,2000000.000,1000.000,23.907
3.000,10.000,12.000,120.000,2000000.000,10000.000,25.185
3.000,10.000,12.000,120.000,2000000.000,100000.000,22.826
3.000,10.000,12.000,120.000,10000000.000,1000.000,31.926
3.000,10.000,12.000,120.000,10000000.000,10000.000,37.329
3.000,10.000,12.000,120.000,10000000.000,100000.000,25.23
3.000,10.000,12.000,300.000,100000.000,1000.000,23.249
3.000,10.000,12.000,300.000,100000.000,10000.000,25.128
3.000,10.000,12.000,300.000,100000.000,100000.000,23.369
3.000,10.000,12.000,300.000,1000000.000,1000.000,23.187
3.000,10.000,12.000,300.000,1000000.000,10000.000,22.444
3.000,10.000,12.000,300.000,1000000.000,100000.000,22.51
3.000,10.000,12.000,300.000,2000000.000,1000.000,23.256
3.000,10.000,12.000,300.000,2000000.000,10000.000,23.362
3.000,10.000,12.000,300.000,2000000.000,100000.000,22.122
3.000,10.000,12.000,300.000,10000000.000,1000.000,29.688
3.000,10.000,12.000,300.000,10000000.000,10000.000,26.254
3.000,10.000,12.000,300.000,10000000.000,100000.000,24.878
3.000,10.000,15.000,1.000,100000.000,1000.000,23.195
3.000,10.000,15.000,1.000,100000.000,10000.000,23.456
3.000,10.000,15.000,1.000,100000.000,100000.000,21.416
3.000,10.000,15.000,1.000,1000000.000,1000.000,22.401
3.000,10.000,15.000,1.000,1000000.000,10000.000,22.488
3.000,10.000,15.000,1.000,1000000.000,100000.000,21.87
3.000,10.000,15.000,1.000,2000000.000,1000.000,24.147
3.000,10.000,15.000,1.000,2000000.000,10000.000,22.964
3.000,10.000,15.000,1.000,2000000.000,100000.000,24.407
3.000,10.000,15.000,1.000,10000000.000,1000.000,43.624
3.000,10.000,15.000,1.000,10000000.000,10000.000,30.167
3.000,10.000,15.000,1.000,10000000.000,100000.000,34.859
3.000,10.000,15.000,10.000,100000.000,1000.000,23.534
3.000,10.000,15.000,10.000,100000.000,10000.000,22.9
3.000,10.000,15.000,10.000,100000.000,100000.000,24.778
3.000,10.000,15.000,10.000,1000000.000,1000.000,22.807
3.000,10.000,15.000,10.000,1000000.000,10000.000,22.905
3.000,10.000,15.000,10.000,1000000.000,100000.000,23.153
3.000,10.000,15.000,10.000,2000000.000,1000.000,23.938
3.000,10.000,15.000,10.000,2000000.000,10000.000,20.749
3.000,10.000,15.000,10.000,2000000.000,100000.000,23.021
3.000,10.000,15.000,10.000,10000000.000,1000.000,27.989
3.000,10.000,15.000,10.000,10000000.000,10000.000,29.386
3.000,10.000,15.000,10.000,10000000.000,100000.000,28.03
3.000,10.000,15.000,60.000,100000.000,1000.000,24.525
3.000,10.000,15.000,60.000,100000.000,10000.000,22.943
3.000,10.000,15.000,60.000,100000.000,100000.000,23.174
3.000,10.000,15.000,60.000,1000000.000,1000.000,21.993
3.000,10.000,15.000,60.000,1000000.000,10000.000,22.898
3.000,10.000,15.000,60.000,1000000.000,100000.000,23.396
3.000,10.000,15.000,60.000,2000000.000,1000.000,24.25
3.000,10.000,15.000,60.000,2000000.000,10000.000,23.13
3.000,10.000,15.000,60.000,2000000.000,100000.000,23.134
3.000,10.000,15.000,60.000,10000000.000,1000.000,30.041
3.000,10.000,15.000,60.000,10000000.000,10000.000,33.017
3.000,10.000,15.000,60.000,10000000.000,100000.000,28.241
3.000,10.000,15.000,120.000,100000.000,1000.000,23.693
3.000,10.000,15.000,120.000,100000.000,10000.000,24.743
3.000,10.000,15.000,120.000,100000.000,100000.000,22.403
3.000,10.000,15.000,120.000,1000000.000,1000.000,23.072
3.000,10.000,15.000,120.000,1000000.000,10000.000,24.473
3.000,10.000,15.000,120.000,1000000.000,100000.000,22.342
3.000,10.000,15.000,120.000,2000000.000,1000.000,22.599
3.000,10.000,15.000,120.000,2000000.000,10000.000,26.242
3.000,10.000,15.000,120.000,2000000.000,100000.000,22.402
3.000,10.000,15.000,120.000,10000000.000,1000.000,43.034
3.000,10.000,15.000,120.000,10000000.000,10000.000,32.799
3.000,10.000,15.000,120.000,10000000.000,100000.000,32.374
3.000,10.000,15.000,300.000,100000.000,1000.000,22.788
3.000,10.000,15.000,300.000,100000.000,10000.000,23.46
3.000,10.000,15.000,300.000,100000.000,100000.000,23.709
3.000,10.000,15.000,300.000,1000000.000,1000.000,24.696
3.000,10.000,15.000,300.000,1000000.000,10000.000,23.005
3.000,10.000,15.000,300.000,1000000.000,100000.000,22.628
3.000,10.000,15.000,300.000,2000000.000,1000.000,23.929
3.000,10.000,15.000,300.000,2000000.000,10000.000,22.954
3.000,10.000,15.000,300.000,2000000.000,100000.000,23.039
3.000,10.000,15.000,300.000,10000000.000,1000.000,41.993
3.000,10.000,15.000,300.000,10000000.000,10000.000,42.231
3.000,10.000,15.000,300.000,10000000.000,100000.000,31.069
3.000,10.000,18.000,1.000,100000.000,1000.000,21.364
3.000,10.000,18.000,1.000,100000.000,10000.000,24.238
3.000,10.000,18.000,1.000,100000.000,100000.000,23.29
3.000,10.000,18.000,1.000,1000000.000,1000.000,21.824
3.000,10.000,18.000,1.000,1000000.000,10000.000,21.83
3.000,10.000,18.000,1.000,1000000.000,100000.000,20.603
3.000,10.000,18.000,1.000,2000000.000,1000.000,23.443
3.000,10.000,18.000,1.000,2000000.000,10000.000,23.368
3.000,10.000,18.000,1.000,2000000.000,100000.000,21.523
3.000,10.000,18.000,1.000,10000000.000,1000.000,139.29
3.000,10.000,18.000,1.000,10000000.000,10000.000,108.41
3.000,10.000,18.000,1.000,10000000.000,100000.000,65.667
3.000,10.000,18.000,10.000,100000.000,1000.000,23.26
3.000,10.000,18.000,10.000,100000.000,10000.000,24.409
3.000,10.000,18.000,10.000,100000.000,100000.000,24.57
3.000,10.000,18.000,10.000,1000000.000,1000.000,23.883
3.000,10.000,18.000,10.000,1000000.000,10000.000,23.579
3.000,10.000,18.000,10.000,1000000.000,100000.000,22.684
3.000,10.000,18.000,10.000,2000000.000,1000.000,23.945
3.000,10.000,18.000,10.000,2000000.000,10000.000,22.073
3.000,10.000,18.000,10.000,2000000.000,100000.000,22.141
3.000,10.000,18.000,10.000,10000000.000,1000.000,23.344
3.000,10.000,18.000,10.000,10000000.000,10000.000,33.375
3.000,10.000,18.000,10.000,10000000.000,100000.000,27.401
3.000,10.000,18.000,60.000,100000.000,1000.000,23.561
3.000,10.000,18.000,60.000,100000.000,10000.000,22.622
3.000,10.000,18.000,60.000,100000.000,100000.000,22.708
3.000,10.000,18.000,60.000,1000000.000,1000.000,22.211
3.000,10.000,18.000,60.000,1000000.000,10000.000,24.974
3.000,10.000,18.000,60.000,1000000.000,100000.000,25.255
3.000,10.000,18.000,60.000,2000000.000,1000.000,22.636
3.000,10.000,18.000,60.000,2000000.000,10000.000,22.734
3.000,10.000,18.000,60.000,2000000.000,100000.000,24.603
3.000,10.000,18.000,60.000,10000000.000,1000.000,44.666
3.000,10.000,18.000,60.000,10000000.000,10000.000,28.678
3.000,10.000,18.000,60.000,10000000.000,100000.000,28.399
3.000,10.000,18.000,120.000,100000.000,1000.000,21.896
3.000,10.000,18.000,120.000,100000.000,10000.000,21.694
3.000,10.000,18.000,120.000,100000.000,100000.000,21.493
3.000,10.000,18.000,120.000,1000000.000,1000.000,23.456
3.000,10.000,18.000,120.000,1000000.000,10000.000,25.993
3.000,10.000,18.000,120.000,1000000.000,100000.000,23.481
3.000,10.000,18.000,120.000,2000000.000,1000.000,24.805
3.000,10.000,18.000,120.000,2000000.000,10000.000,21.679
3.000,10.000,18.000,120.000,2000000.000,100000.000,24.131
3.000,10.000,18.000,120.000,10000000.000,1000.000,29.097
3.000,10.000,18.000,120.000,10000000.000,10000.000,25.64
3.000,10.000,18.000,120.000,10000000.000,100000.000,31.466
3.000,10.000,18.000,300.000,100000.000,1000.000,22.62
3.000,10.000,18.000,300.000,100000.000,10000.000,23.999
3.000,10.000,18.000,300.000,100000.000,100000.000,22.735
3.000,10.000,18.000,300.000,1000000.000,1000.000,23.371
3.000,10.000,18.000,300.000,1000000.000,10000.000,22.586
3.000,10.000,18.000,300.000,1000000.000,100000.000,23.115
3.000,10.000,18.000,300.000,2000000.000,1000.000,23.628
3.000,10.000,18.000,300.000,2000000.000,10000.000,23.008
3.000,10.000,18.000,300.000,2000000.000,100000.000,21.296
3.000,10.000,18.000,300.000,10000000.000,1000.000,33.703
3.000,10.000,18.000,300.000,10000000.000,10000.000,24.395
3.000,10.000,18.000,300.000,10000000.000,100000.000,25.998
3.000,100.000,1.000,1.000,100000.000,1000.000,382.4
3.000,100.000,1.000,1.000,100000.000,10000.000,3587.7
3.000,100.000,1.000,1.000,100000.000,100000.000,26019
3.000,100.000,1.000,1.000,1000000.000,1000.000,390.98
3.000,100.000,1.000,1.000,1000000.000,10000.000,3671.5
3.000,100.000,1.000,1.000,1000000.000,100000.000,23370
3.000,100.000,1.000,1.000,2000000.000,1000.000,386.56
3.000,100.000,1.000,1.000,2000000.000,10000.000,3572.5
3.000,100.000,1.000,1.000,2000000.000,100000.000,28368
3.000,100.000,1.000,1.000,10000000.000,1000.000,454.06
3.000,100.000,1.000,1.000,10000000.000,10000.000,3797.2
3.000,100.000,1.000,1.000,10000000.000,100000.000,27115
3.000,100.000,1.000,10.000,100000.000,1000.000,390.63
3.000,100.000,1.000,10.000,100000.000,10000.000,3503.4
3.000,100.000,1.000,10.000,100000.000,100000.000,26420
3.000,100.000,1.000,10.000,1000000.000,1000.000,390.88
3.000,100.000,1.000,10.000,1000000.000,10000.000,3566.6
3.000,100.000,1.000,10.000,1000000.000,100000.000,26635
3.000,100.000,1.000,10.000,2000000.000,1000.000,392.21
3.000,100.000,1.000,10.000,2000000.000,10000.000,3414.9
3.000,100.000,1.000,10.000,2000000.000,100000.000,24225
3.000,100.000,1.000,10.000,10000000.000,1000.000,385.07
3.000,100.000,1.000,10.000,10000000.000,10000.000,3567.5
3.000,100.000,1.000,10.000,10000000.000,100000.000,26075
3.000,100.000,1.000,60.000,100000.000,1000.000,433.93
3.000,100.000,1.000,60.000,100000.000,10000.000,3419
3.000,100.000,1.000,60.000,100000.000,100000.000,28030
3.000,100.000,1.000,60.000,1000000.000,1000.000,428.11
3.000,100.000,1.000,60.000,1000000.000,10000.000,3575.4
3.000,100.000,1.000,60.000,1000000.000,100000.000,26362
3.000,100.000,1.000,60.000,2000000.000,1000.000,413.51
3.000,100.000,1.000,60.000,2000000.000,10000.000,3788.3
3.000,100.000,1.000,60.000,2000000.000,100000.000,26747
3.000,100.000,1.000,60.000,10000000.000,1000.000,437.81
3.000,100.000,1.000,60.000,10000000.000,10000.000,3515.7
3.000,100.000,1.000,60.000,10000000.000,100000.000,25956
3.000,100.000,1.000,120.000,100000.000,1000.000,397.59
3.000,100.000,1.000,120.000,100000.000,10000.000,3477.3
3.000,100.000,1.000,120.000,100000.000,100000.000,25071
3.000,100.000,1.000,120.000,1000000.000,1000.000,419.06
3.000,100.000,1.000,120.000,1000000.000,10000.000,3418.6
3.000,100.000,1.000,120.000,1000000.000,100000.000,22901
3.000,100.000,1.000,120.000,2000000.000,1000.000,413.11
3.000,100.000,1.000,120.000,2000000.000,10000.000,3487.6
3.000,100.000,1.000,120.000,2000000.000,100000.000,23256
3.000,100.000,1.000,120.000,10000000.000,1000.000,434.64
3.000,100.000,1.000,120.000,10000000.000,10000.000,3660.1
3.000,100.000,1.000,120.000,10000000.000,100000.000,26910
3.000,100.000,1.000,300.000,100000.000,1000.000,419.43
3.000,100.000,1.000,300.000,100000.000,10000.000,3480.6
3.000,100.000,1.000,300.000,100000.000,100000.000,24068
3.000,100.000,1.000,300.000,1000000.000,1000.000,426.21
3.000,100.000,1.000,300.000,1000000.000,10000.000,3511.9
3.000,100.000,1.000,300.000,1000000.000,100000.000,25232
3.000,100.000,1.000,300.000,2000000.000,1000.000,417.1
3.000,100.000,1.000,300.000,2000000.000,10000.000,3670.1
3.000,100.000,1.000,300.000,2000000.000,100000.000,27521
3.000,100.000,1.000,300.000,10000000.000,1000.000,403.61
3.000,100.000,1.000,300.000,10000000.000,10000.000,3695.6
3.000,100.000,1.000,300.000,10000000.000,100000.000,24896
3.000,100.000,2.000,1.000,100000.000,1000.000,155.07
3.000,100.000,2.000,1.000,100000.000,10000.000,945.95
3.000,100.000,2.000,1.000,100000.000,100000.000,7827
3.000,100.000,2.000,1.000,1000000.000,1000.000,136.93
3.000,100.000,2.000,1.000,1000000.000,10000.000,916.33
3.000,100.000,2.000,1.000,1000000.000,100000.000,6913.8
3.000,100.000,2.000,1.000,2000000.000,1000.000,145.81
3.000,100.000,2.000,1.000,2000000.000,10000.000,915.38
3.000,100.000,2.000,1.000,2000000.000,100000.000,8034.9
3.000,100.000,2.000,1.000,10000000.000,1000.000,145.71
